pair_id,survey,final_L1,final_barrier_code,final_feasibility,confidence,L1_agree_oa_an,feas_agree_oa_an,has_google,final_barrier_code_oa,final_feasibility_oa,L1_oa,final_barrier_code_an,final_feasibility_an,L1_an,final_barrier_code_go,final_feasibility_go,L1_go
FOODAPS_0277,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0279,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0278,FOODAPS,CC,CC.2,F3,MODERATE,True,False,False,CC.2,F3,CC,CC.2,F2,CC,,,
FOODAPS_0280,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0281,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0283,FOODAPS,CC,CC.1,F3,MODERATE,False,True,False,CC.1,F3,CC,RS.1,F3,RS,,,
FOODAPS_0282,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0284,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0286,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0285,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0287,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0288,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0289,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0290,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0292,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0291,FOODAPS,RS,RS.1,F1,HIGH,True,True,False,RS.1,F1,RS,RS.1,F1,RS,,,
FOODAPS_0293,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0294,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0295,FOODAPS,CC,CC.2,F2,HIGH,True,True,False,CC.2,F2,CC,CC.2,F2,CC,,,
FOODAPS_0297,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0298,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0296,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0300,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0299,FOODAPS,CC,CC.4,F2,HIGH,True,True,False,CC.4,F2,CC,CC.4,F2,CC,,,
FOODAPS_0301,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0302,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0303,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0304,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0305,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0306,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0307,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0308,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0309,FOODAPS,TC,TC.2,F1,HIGH,True,True,False,TC.2,F1,TC,TC.1,F1,TC,,,
FOODAPS_0310,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0311,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0312,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0313,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0315,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0314,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0316,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0317,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0318,FOODAPS,CC,CC.4,F2,HIGH,True,True,False,CC.4,F2,CC,CC.4,F2,CC,,,
FOODAPS_0319,FOODAPS,CC,CC.4,F2,HIGH,True,True,False,CC.4,F2,CC,CC.4,F2,CC,,,
FOODAPS_0320,FOODAPS,CC,CC.4,F2,HIGH,True,True,False,CC.4,F2,CC,CC.4,F2,CC,,,
FOODAPS_0321,FOODAPS,CC,CC.4,F2,HIGH,True,True,False,CC.4,F2,CC,CC.4,F2,CC,,,
FOODAPS_0322,FOODAPS,CC,CC.4,F2,HIGH,True,True,False,CC.4,F2,CC,CC.4,F2,CC,,,
FOODAPS_0323,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0324,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0327,FOODAPS,CC,CC.4,F2,MODERATE,True,False,False,CC.4,F2,CC,CC.4,F1,CC,,,
FOODAPS_0325,FOODAPS,TC,TC.2,F2,HIGH,True,True,False,TC.2,F2,TC,TC.2,F2,TC,,,
FOODAPS_0326,FOODAPS,MC,MC.3,F2,LOW,False,False,False,MC.3,F2,MC,CC.4,F1,CC,,,
FOODAPS_0328,FOODAPS,MC,MC.3,F2,HIGH,True,True,False,MC.3,F2,MC,MC.3,F2,MC,,,
FOODAPS_0329,FOODAPS,CC,CC.4,F2,MODERATE,True,False,False,CC.4,F2,CC,CC.4,F1,CC,,,
FOODAPS_0330,FOODAPS,CC,CC.4,F2,LOW,False,False,False,CC.4,F2,CC,MC.3,F1,MC,,,
FOODAPS_0331,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0332,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0334,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0333,FOODAPS,TC,TC.1,F2,HIGH,True,True,False,TC.1,F2,TC,TC.2,F2,TC,,,
FOODAPS_0335,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0337,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0336,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0338,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0339,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0340,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0341,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0342,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0343,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0344,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0345,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0346,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0347,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0348,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0349,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0350,FOODAPS,CC,CC.4,F2,HIGH,True,True,False,CC.4,F2,CC,CC.4,F2,CC,,,
FOODAPS_0351,FOODAPS,CC,CC.4,F2,HIGH,True,True,False,CC.4,F2,CC,CC.4,F2,CC,,,
FOODAPS_0352,FOODAPS,CC,CC.4,F2,HIGH,True,True,False,CC.4,F2,CC,CC.4,F2,CC,,,
FOODAPS_0355,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0354,FOODAPS,CC,CC.4,F2,HIGH,True,True,False,CC.4,F2,CC,CC.4,F2,CC,,,
FOODAPS_0353,FOODAPS,CC,CC.4,F2,HIGH,True,True,False,CC.4,F2,CC,CC.4,F2,CC,,,
FOODAPS_0356,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0358,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0357,FOODAPS,TC,TC.2,F2,HIGH,True,True,False,TC.2,F2,TC,TC.2,F2,TC,,,
FOODAPS_0361,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0359,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0360,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0362,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0364,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0363,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0365,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0367,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0366,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0369,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0370,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0368,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0372,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0371,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0373,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0377,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.4,F3,CC,,,
FOODAPS_0376,FOODAPS,CC,CC.2,F2,MODERATE,False,True,False,CC.2,F2,CC,TC.1,F2,TC,,,
FOODAPS_0378,FOODAPS,TC,TC.2,F2,HIGH,True,True,False,TC.2,F2,TC,TC.1,F2,TC,,,
FOODAPS_0379,FOODAPS,CC,CC.2,F2,MODERATE,False,True,False,CC.2,F2,CC,TC.1,F2,TC,,,
FOODAPS_0380,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0381,FOODAPS,CC,CC.2,F2,MODERATE,False,True,False,CC.2,F2,CC,TC.1,F2,TC,,,
FOODAPS_0383,FOODAPS,TC,TC.2,F2,HIGH,True,True,False,TC.2,F2,TC,TC.1,F2,TC,,,
FOODAPS_0382,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0384,FOODAPS,CC,CC.2,F2,MODERATE,False,True,False,CC.2,F2,CC,TC.1,F2,TC,,,
FOODAPS_0386,FOODAPS,CC,CC.4,F2,HIGH,True,True,False,CC.4,F2,CC,CC.4,F2,CC,,,
FOODAPS_0385,FOODAPS,CC,CC.2,F3,MODERATE,True,False,False,CC.2,F3,CC,CC.2,F2,CC,,,
FOODAPS_0387,FOODAPS,RS,RS.2,F2,HIGH,True,True,False,RS.2,F2,RS,RS.2,F2,RS,,,
FOODAPS_0388,FOODAPS,CC,CC.2,F3,MODERATE,True,False,False,CC.2,F3,CC,CC.2,F2,CC,,,
FOODAPS_0389,FOODAPS,TC,TC.1,F2,HIGH,True,True,False,TC.1,F2,TC,TC.1,F2,TC,,,
FOODAPS_0390,FOODAPS,CC,CC.1,F3,MODERATE,True,False,False,CC.1,F3,CC,CC.1,F2,CC,,,
FOODAPS_0391,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0392,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0394,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0395,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0393,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0396,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0398,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0397,FOODAPS,TC,TC.2,F2,HIGH,True,True,False,TC.2,F2,TC,TC.2,F2,TC,,,
FOODAPS_0399,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0400,FOODAPS,TC,TC.2,F2,HIGH,True,True,False,TC.2,F2,TC,TC.2,F2,TC,,,
FOODAPS_0402,FOODAPS,TC,TC.2,F2,HIGH,True,True,False,TC.2,F2,TC,TC.2,F2,TC,,,
FOODAPS_0403,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0401,FOODAPS,CC,CC.2,F2,HIGH,True,True,False,CC.2,F2,CC,CC.2,F2,CC,,,
FOODAPS_0404,FOODAPS,CC,CC.2,F3,LOW,False,False,False,CC.2,F3,CC,TC.2,F2,TC,,,
FOODAPS_0405,FOODAPS,TC,TC.2,F1,HIGH,True,True,False,TC.2,F1,TC,TC.2,F1,TC,,,
FOODAPS_0407,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0406,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0408,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0409,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0410,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0411,FOODAPS,CC,CC.2,F2,HIGH,True,True,False,CC.2,F2,CC,CC.2,F2,CC,,,
FOODAPS_0413,FOODAPS,TC,TC.2,F2,MODERATE,True,False,False,TC.2,F2,TC,TC.1,F1,TC,,,
FOODAPS_0412,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0414,FOODAPS,CC,CC.2,F2,MODERATE,False,True,False,CC.2,F2,CC,TC.1,F2,TC,,,
FOODAPS_0415,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0416,FOODAPS,CC,CC.4,F2,HIGH,True,True,False,CC.4,F2,CC,CC.4,F2,CC,,,
FOODAPS_0417,FOODAPS,RS,RS.2,F1,HIGH,True,True,False,RS.2,F1,RS,RS.2,F1,RS,,,
FOODAPS_0418,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0419,FOODAPS,TC,TC.1,F2,HIGH,True,True,False,TC.1,F2,TC,TC.1,F2,TC,,,
FOODAPS_0420,FOODAPS,CC,CC.2,F2,HIGH,True,True,False,CC.2,F2,CC,CC.2,F2,CC,,,
FOODAPS_0421,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0422,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0423,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0425,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0426,FOODAPS,CC,CC.2,F2,HIGH,True,True,False,CC.2,F2,CC,CC.2,F2,CC,,,
FOODAPS_0424,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0427,FOODAPS,RS,RS.2,F3,HIGH,True,True,False,RS.2,F3,RS,RS.2,F3,RS,,,
FOODAPS_0428,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0430,FOODAPS,TC,TC.2,F2,HIGH,True,True,False,TC.2,F2,TC,TC.2,F2,TC,,,
FOODAPS_0429,FOODAPS,CC,CC.2,F3,MODERATE,False,True,False,CC.2,F3,CC,TC.1,F3,TC,,,
FOODAPS_0431,FOODAPS,CC,CC.2,F2,HIGH,True,True,False,CC.2,F2,CC,CC.2,F2,CC,,,
FOODAPS_0432,FOODAPS,RS,RS.2,F3,HIGH,True,True,False,RS.2,F3,RS,RS.2,F3,RS,,,
FOODAPS_0433,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0434,FOODAPS,CC,CC.2,F3,MODERATE,False,True,False,CC.2,F3,CC,TC.2,F3,TC,,,
FOODAPS_0436,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0435,FOODAPS,RS,RS.2,F1,HIGH,True,True,False,RS.2,F1,RS,RS.2,F1,RS,,,
FOODAPS_0437,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0438,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0440,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0441,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0439,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0442,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0444,FOODAPS,PC,PC.1,F1,HIGH,True,True,False,PC.1,F1,PC,PC.1,F1,PC,,,
FOODAPS_0445,FOODAPS,PC,PC.1,F1,HIGH,True,True,False,PC.1,F1,PC,PC.1,F1,PC,,,
FOODAPS_0447,FOODAPS,RS,RS.1,F1,HIGH,True,True,False,RS.1,F1,RS,RS.1,F1,RS,,,
FOODAPS_0446,FOODAPS,PM,PM.2,F2,LOW,False,False,False,PM.2,F2,PM,RS.1,F1,RS,,,
FOODAPS_0448,FOODAPS,RS,RS.1,F1,HIGH,True,True,False,RS.1,F1,RS,RS.1,F1,RS,,,
FOODAPS_0452,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0453,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0454,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0455,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0457,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0456,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0458,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0460,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0459,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0461,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0462,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0463,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0464,FOODAPS,NHB,NHB.0,F1,HIGH,True,True,False,NHB.0,F1,NHB,NHB.0,F1,NHB,,,
FOODAPS_0465,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.2,F3,CC,,,
FOODAPS_0466,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0467,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0468,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0469,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0470,FOODAPS,CC,CC.4,F2,HIGH,True,True,False,CC.4,F2,CC,CC.4,F2,CC,,,
FOODAPS_0471,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0472,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0473,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0474,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.4,F3,CC,,,
FOODAPS_0475,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.4,F3,CC,,,
FOODAPS_0476,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0477,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.4,F3,CC,,,
FOODAPS_0478,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0479,FOODAPS,CC,CC.1,F3,MODERATE,False,True,False,CC.1,F3,CC,RS.1,F3,RS,,,
FOODAPS_0480,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0481,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0482,FOODAPS,CC,CC.1,F3,MODERATE,False,True,False,CC.1,F3,CC,RS.1,F3,RS,,,
FOODAPS_0484,FOODAPS,RS,RS.1,F3,MODERATE,True,False,False,RS.1,F3,RS,RS.1,F2,RS,,,
FOODAPS_0483,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0486,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0485,FOODAPS,CC,CC.2,F3,LOW,False,False,False,CC.2,F3,CC,RS.1,F2,RS,,,
FOODAPS_0487,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0488,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0489,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0490,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0491,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0492,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0493,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
FOODAPS_0494,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0495,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0496,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0497,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0498,FOODAPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
