question_id,question_text,survey,is_multilevel,question_length
3345,Enter your best guess as to the total number of people in the household. Count all children and adults.,Survey of Income and Program Participation (SIPP),False,103.0
3346,"Is this living quarters owned, rented, or occupied without payment of rent?",Survey of Income and Program Participation (SIPP),False,75.0
3347,What date would be best to conduct the interview?,Survey of Income and Program Participation (SIPP),False,49.0
3348,What is the new telephone number for the ^REFPER_DASSIST household?,Survey of Income and Program Participation (SIPP),False,67.0
3349,I have listed Read name(s) as living in this household. Are all of these people still living here?,Survey of Income and Program Participation (SIPP),False,98.0
3350,"We will begin the interview with questions about who lives here, their ages, how they're related to each other, and other information. Then I will ask you questions about your jobs and other sources of income. After that, I'll have similar questions about the other people who live here.",Survey of Income and Program Participation (SIPP),False,287.0
3351,"Do you have direct access to your home, either from the outside or through a common hall?",Survey of Income and Program Participation (SIPP),False,89.0
3352,Enter type of living quarters,Survey of Income and Program Participation (SIPP),False,29.0
2189,"How many housing units, both occupied and vacant, are there in this structure?",Survey of Income and Program Participation (SIPP),False,78.0
3353,Are your living quarters... Read answer categories. Answer List: TTENURE Value: Description: 1 Owned or being bought by someone in the household? 2 Rented? 3 Occupied without payment of rent?,Survey of Income and Program Participation (SIPP),False,191.0
3354,"Is ... rent amount lower because he/she is in a federal, state, or local government housing program?",Survey of Income and Program Participation (SIPP),False,100.0
3355,Does anyone in this household receive a housing voucher?,Survey of Income and Program Participation (SIPP),False,56.0
3356,Count of the total number of children from the HH roster who point to the respondent as their biological parent.,Survey of Income and Program Participation (SIPP),False,112.0
3357,Count of the total number of children between the age of 2 and 7 who point to the respondent as their parent/guardian.,Survey of Income and Program Participation (SIPP),False,118.0
3358,Count of the total number of children between the age of 3 and 14 who point to the respondent as their parent/guardian.,Survey of Income and Program Participation (SIPP),False,119.0
3359,Count of the total number of children between the age of 0 and 14 who point to the respondent as their guardian.,Survey of Income and Program Participation (SIPP),False,112.0
3360,Count of the total number of children between the age of 6 and 17 who have not yet graduated from high school and who point to the respondent as their parent/guardian.,Survey of Income and Program Participation (SIPP),False,167.0
3361,Count of the total number of children between the age of 0 and 5 who point to the respondent as their guardian,Survey of Income and Program Participation (SIPP),False,110.0
3362,"This is the count of all children (bio, step, adopted) of this person identified on BOTH the HH roster AND the T2 roster.",Survey of Income and Program Participation (SIPP),False,121.0
3363,This is the count of biological children of this person identified on BOTH the HH roster AND the T2 roster.,Survey of Income and Program Participation (SIPP),False,107.0
3364,List of any child(ren) between 0 and 5 years old who points to this person as their guardian. Please sort from oldest to youngest.,Survey of Income and Program Participation (SIPP),False,130.0
3365,List of any child(ren) between 6 and 17 years old who points to this person as their guardian. Please sort from oldest to youngest.,Survey of Income and Program Participation (SIPP),False,131.0
3366,List of any biological child(ren) who points to this person as their biological mother/father.,Survey of Income and Program Participation (SIPP),False,94.0
3367,Count of the total number of children in the HH between the age of 2 and 7 who point to this person as a guardian and are HHSTAT = 1 or 3.,Survey of Income and Program Participation (SIPP),False,138.0
3368,Count of the total number of children in the HH between the age of 3 and 14 who point to the respondent as their guardian and who are HHSTAT = 1 or 3.,Survey of Income and Program Participation (SIPP),False,150.0
3369,Count of the total number of children in the HH between the age of 0 and 14 who point to the respondent as their guardian and who are HHSTAT = 1 or 3.,Survey of Income and Program Participation (SIPP),False,150.0
3370,Count of the total number of children in the household between the age of 6 and 17 who have not yet graduated from high school and who point to the respondent as their guardian and who are HHSTAT = 1 or 3.,Survey of Income and Program Participation (SIPP),False,205.0
3371,Count of the total number of children in the HH between the age of 0 and 5 who point to the respondent as their guardian and who are HHSTAT = 1 or 3,Survey of Income and Program Participation (SIPP),False,148.0
3372,List of any child(ren) not eligible for an interview who points to this person as their guardian. Please sort from oldest to youngest.,Survey of Income and Program Participation (SIPP),False,134.0
3373,"Now I'll make a list of all the people who live or stay here. Be sure to include: - People who stay here only some of the time, - non-relatives who live here, and - any babies or small children. Please mention someone even if you're not sure that he or she should be included. For Waves 2+, display: Now I need to make sure I have an accurate list of all the people who live or stay here. Then I will verify some basic information about the people living at this address, as well as any people you lived with at the time you were last interviewed who are not living with you now.",Survey of Income and Program Participation (SIPP),False,579.0
3374,"If there is only person on the roster, then display: Press End to go to the next unanswered question. Else, display: I have listed from a year ago Read name(s). Are ^BOTHALL of these people still living or staying here? If 'NO,' use arrow keys to move to the correct person and enter the main reason for the membership change. If 'YES' or when done making corrections, press End to go to ROST_FNAME.",Survey of Income and Program Participation (SIPP),False,399.0
3375,What is the first name of all of the people living or staying here?,Survey of Income and Program Participation (SIPP),False,67.0
3376,What is the maiden or other name of all of the people living or staying here?,Survey of Income and Program Participation (SIPP),False,77.0
3377,With whom am I speaking? (Determines the household respondent in Waves 2+.),Survey of Income and Program Participation (SIPP),False,75.0
3378,Does ...usually live here?,Survey of Income and Program Participation (SIPP),False,26.0
3379,Who doesn't usually live and sleep here?,Survey of Income and Program Participation (SIPP),False,40.0
3380,Who doesn't live or sleep here most of the time? Anyone else?,Survey of Income and Program Participation (SIPP),False,61.0
3381,"During a typical week over the last month or so, how many nights did ^NAME_NOTHERE stay here overnight, or was there no usual pattern?",Survey of Income and Program Participation (SIPP),False,134.0
3382,What 'other' living arrangement?,Survey of Income and Program Participation (SIPP),False,32.0
3383,is there another place where ^NAME_NOTHERE ^LIVES_ASKURE and ^SLEEPS_ASKURE most of the time?,Survey of Income and Program Participation (SIPP),False,93.0
3384,Is anyone a non-married student away at school who lives here?,Survey of Income and Program Participation (SIPP),False,62.0
3385,Does ... usually live here but is traveling or in the hospital?,Survey of Income and Program Participation (SIPP),False,63.0
3386,"^DODOES ^NAME_NOTHERE usually live here but ^AREIS away traveling for work, or on vacation, or in the hospital?",Survey of Income and Program Participation (SIPP),False,111.0
3387,Did we miss anyone?,Survey of Income and Program Participation (SIPP),False,19.0
3388,"IF there is anyone remaining on the roster who is eligible to be interviewed, THEN display: Sometimes we miss people when it's not totally clear where they live or stay. Just to make sure, ^OTHERTHANFIL is there anyone else living or staying here now -- any babies, small children, non-relatives, or anyone else?",Survey of Income and Program Participation (SIPP),False,312.0
3389,"We've listed 20 people living in this household, which is the maximum number that can be collected on the household roster. How many additional people (not counting the 20 already listed on the household roster) live here?",Survey of Income and Program Participation (SIPP),False,222.0
