question_id,question_text,survey_key
Q3735,"NOT ATTEMPTING CONTACT What were you doing? Enter all that apply, separate with commas. 1. Reviewing or changing case information 2. Readying case for transmission 3. Locating activities (canvassing, management or government office, FastData, LiMA, etc.) 4. Verification of Type B/C 5. Opened case/ CHI by mistake 99. Other - specify",Consumer Expenditure Survey (CE)
Q3736,OTHER NOT ATTEMPTING CONTACT Specify other activites you were doing,Consumer Expenditure Survey (CE)
Q3737,Select the category that best describes this attempt. 1. Contact with sample unit member 2. Contact with NON-SAMPLE unit member 3. Noncontac,Consumer Expenditure Survey (CE)
Q3738,"Select the category that best describes this contact attempt. 1. Completed Case (Interview, Sufficient Partial, Type A/B/C/D, Vacant Interview, Temp Occupied Interview) - Ready to Transmit 2. Partial interview - follow-up required 3. Unable to conduct interview",Consumer Expenditure Survey (CE)
Q3739,"PARTIAL INTERVIEW OR UNABLE TO CONDUCT INTERVIEW Select the categories that describe why you were not able to conduct or complete the interview during this contact attempt. Enter all that apply, separate with commas. 1. Eligible person not available 2. Inconvenient time 3. Respondent is reluctant 4. Language problem - specify 5. Health problem 6. Successful paper questionnaire placement / pick-up 99. Other - specify",Consumer Expenditure Survey (CE)
Q3740,OTHER SPECIFY - PARTIAL INTERVIEW OR UNABLE TO CONDUCT INTERVIEW Specify the reason for not completing the interview during this contact attempt.,Consumer Expenditure Survey (CE)
Q3741,"Select the categories that descrige this language situation. Enter all that apply, separate with commas. 1. Specify language or dialect 2. No household member able to translate 3. Contact RO/FS about language problem 4. Unable to find translator 5. No time left to find translator",Consumer Expenditure Survey (CE)
Q3742,Specify language or dialect. 11. Spanish 12. Arabic 13. Chinese 14. French 15. German 16. Greek 17. Italian 18. Japanese 19. Korean 20. Polish 21. Portuguese 22. Russian 23. Tagalog 24. Urdu 25. Vietnamese 97. Other problem - hard of hearing 98. Unkno,Consumer Expenditure Survey (CE)
Q3743,TEXT MESSAGE OR EMAIL Select the type of Text or Email message: 1. Outgoing text 2. Outgoing email 3. Incoming text 4. Incoming emai,Consumer Expenditure Survey (CE)
Q3744,"What was the purpose of the Outgoing Text / EMail message? Enter all that apply, separate with commas",Consumer Expenditure Survey (CE)
Q3745,Specify the purpose of the Outgoing Text / Email message,Consumer Expenditure Survey (CE)
Q3746,INCOMING TEXT MESSAGE OR EMAIL What was the purpose of the Incoming Text / Email message?,Consumer Expenditure Survey (CE)
Q3747,Specify the purpose of the Incoming Text / Email message.,Consumer Expenditure Survey (CE)
Q3748,Who sent the Text or Email message? 1. Sample unit member / Respondent 2. Non-Sample unit member / Proxy,Consumer Expenditure Survey (CE)
Q3749,"Select the categories that describe respondent concerns, behaviors, or reluctance during this contact attempt. Enter all that apply, separate with commas. 1. Not interested 2. Too busy 3. Interview takes too much time 4. Scheduling difficulties 5. Survey is voluntary 6. Privacy concerns 7. Local / State / Federal government concerns 8. Asks questions about the survey 9. Hang-up / slams door on Fr 10. Hostile or threatens FR 11. Family issues (death, illness, block participation in survey) 12. Gave that information last time 13. Asked too many personal questions last time 14. Too many interviews 15. Intends to quit survey 98. No concerns 99. Other - specify",Consumer Expenditure Survey (CE)
Q3750,"Select the categories that describe this telephone contact/noncontact. Enter all that apply, separate with commas. 1. Got answering machine/voicemail 2. Ring, no answer 3. Busy Signal 4. Disconnected 5. Wrong number 6. Spoke with ineligible person 7. Respondent left message (voicemail, text message, etc.) 99. Other - specify",Consumer Expenditure Survey (CE)
Q3751,"Select the categories that describe this personal visit contact/noncontact. Enter all that apply, separate with commas. 1. No one home / No eligible person home 2. No one home - pervious note / letter taken 3. Household does not answer door - - evidence someone is home 4. Observe HH from vehicle 5. Unable to reach / locked gate / buzzer entry 6. Address does not exist / unable to locate 7. On vacation, away from home / at second home 8. Spoke with neighbor 9. Building management / doorman contact 10. Completed case (Type B/C, Vacant interview, or Temporarily Occupied Interview) 99. Other - specify",Consumer Expenditure Survey (CE)
Q3752,"Select the categories that describe the strategies used on this contact attempt. Enter all that apply, separate with commas. 1. Advance letter given 2. Scheduled appointment 3. Left note / appointment card 4. Left promotional packet / informational brochure 5. Called household 6. Left message on answering machine/voicemail 7. Waited for respondent 8. Checked with neighbors 9. Contacted other family members 10. Contacted property manager doorman 11. Offered incentive 98. No Strategies 99. Other - specify",Consumer Expenditure Survey (CE)
Q3754,What are your usual activities or duties at this job?,American Community Survey (ACS)
Q3755,"For your [main] job, what is the easiest way for you to report your total earnings BEFORE taxes or other deductions: hourly, weekly, annually, or on some other basis?",American Community Survey (ACS)
Q3756,"Do you usually receive overtime pay, tips, or commissions [at your main job]?",American Community Survey (ACS)
Q3757,"EXCLUDING overtime pay, tips and commissions what is your hourly rate of pay on [this/your main] job?",American Community Survey (ACS)
Q3758,What is your hourly rate of pay on [this/ your main] job?,American Community Survey (ACS)
Q3759,What is your best estimate of your hourly rate of pay?,American Community Survey (ACS)
Q3760,How many hours do you usually work per week at this rate?,American Community Survey (ACS)
Q3761,"How much do you usually receive JUST in overtime pay, tips or commissions, before taxes or other deductions?",American Community Survey (ACS)
Q3762,"What is your best estimate of how much you usually earn weekly, JUST in overtime pay, tips, or commissions, before taxes or other deductions?",American Community Survey (ACS)
Q3763,How many hours do you usually work per week at this rate?,American Community Survey (ACS)
Q3764,What is your best estimate of the number of hours per week you usually work at this rate?,American Community Survey (ACS)
Q3765,"Are you enrolled in a high school, college, or university?",American Community Survey (ACS)
Q3766,"Would that be high school, college, or university?",American Community Survey (ACS)
Q3767,Are you enrolled in school as a full-time or part-time student?,American Community Survey (ACS)
Q3768,Is there any reason the information from this interview should NOT be used?,American Community Survey (ACS)
Q3769,Why do you think the data should not be used?,American Community Survey (ACS)
Q3770,Please print the name and telephone number of the person who is filling out this form.,American Community Survey (ACS)
Q3771,How many people are living or staying at this address?,American Community Survey (ACS)
Q3772,Please print today’s date.,American Community Survey (ACS)
Q3773,What is Person 1’s name?,American Community Survey (ACS)
Q3774,How is this person related to Person 1?,American Community Survey (ACS)
Q3775,What is Person 1’s sex?,American Community Survey (ACS)
Q3776,What is Person 1’s age and what is Person 1’s date of birth?,American Community Survey (ACS)
Q3777,"Is Person 1 of Hispanic, Latino, or Spanish origin?",American Community Survey (ACS)
Q3778,What is Person 1’s race?,American Community Survey (ACS)
Q3779,What is Person 2’s name?,American Community Survey (ACS)
Q3780,How is this person related to Person 1?,American Community Survey (ACS)
Q3781,What is Person 2’s sex?,American Community Survey (ACS)
Q3782,What is Person 2’s age and what is Person 2’s date of birth?,American Community Survey (ACS)
Q3783,"Is Person 2 of Hispanic, Latino, or Spanish origin?",American Community Survey (ACS)
Q3784,What is Person 2’s race?,American Community Survey (ACS)
Q3785,What is Person 3’s name?,American Community Survey (ACS)
Q3786,How is this person related to Person 1?,American Community Survey (ACS)
Q3787,What is Person 3’s sex?,American Community Survey (ACS)
Q3788,What is Person 3’s age and what is Person 3’s date of birth?,American Community Survey (ACS)
Q3789,"Is Person 3 of Hispanic, Latino, or Spanish origin?",American Community Survey (ACS)
Q3790,What is Person 3’s race?,American Community Survey (ACS)
Q3791,Which best describes this building?,American Community Survey (ACS)
Q3792,About when was this building first built?,American Community Survey (ACS)
Q3793,"When did PERSON 1 (listed on page 2) move into this house, apartment, or mobile home?",American Community Survey (ACS)
Q3794,How many acres is this house or mobile home on?,American Community Survey (ACS)
Q3795,"IN THE PAST 12 MONTHS, what were the actual sales of all agricultural products from this property?",American Community Survey (ACS)
Q3796,"How many separate rooms are in this house, apartment, or mobile home?",American Community Survey (ACS)
Q3797,How many of these rooms are bedrooms?,American Community Survey (ACS)
Q3798,"Does this house, apartment, or mobile home have – Yes No a. hot and cold running water? b. a bathtub or shower? c. a sink with a faucet? d. a stove or range? e. a refrigerator?",American Community Survey (ACS)
Q3799,"Can you or any member of this household both make and receive phone calls when at this house, apartment, or mobile home?",American Community Survey (ACS)
Q3800,"At this house, apartment, or mobile home – do you or any member of this household own or use any of the following types of computers?",American Community Survey (ACS)
Q3801,"At this house, apartment, or mobile home – do you or any member of this household have access to the Internet?",American Community Survey (ACS)
Q3802,"Do you or any member of this household have access to the Internet using a – Yes No a. cellular data plan for a smartphone or other mobile device? b. broadband (high speed) Internet service such as cable, fiber optic, or DSL service installed in this household? c. satellite Internet service installed in this household? d. dial-up Internet service installed in this household? e. some other service?",American Community Survey (ACS)
Q3803,"How many automobiles, vans, and trucks of one-ton capacity or less are kept at home for use by members of this household?",American Community Survey (ACS)
Q3804,"Which FUEL is used MOST for heating this house, apartment, or mobile home?",American Community Survey (ACS)
Q3805,"LAST MONTH, what was the cost of electricity for this house, apartment, or mobile home?",American Community Survey (ACS)
Q3806,". LAST MONTH, what was the cost of gas for this house, apartment, or mobile home?",American Community Survey (ACS)
Q3807,"IN THE PAST 12 MONTHS, what was the cost of water and sewer for this house, apartment, or mobile home?",American Community Survey (ACS)
Q3808,". IN THE PAST 12 MONTHS, what was the cost of oil, coal, kerosene, wood, etc., for this house, apartment, or mobile home?",American Community Survey (ACS)
Q3809,"IN THE PAST 12 MONTHS, did you or any member of this household receive benefits from the Food Stamp Program or SNAP (the Supplemental Nutrition Assistance Program)?",American Community Survey (ACS)
Q3810,"Is this house, apartment, or mobile home part of a condominium?",American Community Survey (ACS)
Q3811,"Is this house, apartment, or mobile home – Mark (X) ONE box. Owned by you or someone in this household with a mortgage or loan? Include home equity loans. Owned by you or someone in this household free and clear (without a mortgage or loan)? Rented? Occupied without payment of rent?",American Community Survey (ACS)
Q3812,"What is the monthly rent for this house, apartment, or mobile home?",American Community Survey (ACS)
